frame_id,track_id,x1,y1,x2,y2,confidence,timestamp
16,2,341.74,198.53,375.0,286.01,0.8781,1.6
16,3,443.91,172.38,475.83,249.53,0.7446,1.6
16,5,728.19,287.15,752.18,399.62,0.818,1.6
17,1,482.05,235.04,522.15,321.63,0.7809,1.7
17,2,345.78,197.13,379.09,284.96,0.8587,1.7
17,3,439.58,172.14,471.44,249.7,0.752,1.7
17,5,725.1,283.3,749.28,393.33,0.7635,1.7
18,1,472.08,235.45,512.35,321.09,0.8296,1.8
18,2,354.23,195.08,387.02,280.15,0.8299,1.8
18,3,435.03,172.78,459.78,230.7,0.6015,1.8
18,5,715.56,280.48,740.5,389.82,0.7033,1.8
19,1,462.13,233.88,501.88,320.13,0.7503,1.9
19,2,360.3,193.93,393.78,278.25,0.7612,1.9
19,5,707.03,279.38,733.47,389.82,0.7997,1.9
19,7,741.35,277.94,765.94,382.12,0.7041,1.9
20,1,453.01,232.54,491.69,319.04,0.817,2.0
20,2,363.75,193.09,397.85,276.59,0.8344,2.0
20,5,703.63,278.1,730.59,386.42,0.7206,2.0
20,7,739.34,275.61,764.34,380.88,0.7485,2.0
21,1,441.0,232.02,479.74,317.84,0.7757,2.1
21,2,364.96,191.68,399.33,275.88,0.8213,2.1
21,5,693.45,272.69,720.57,378.53,0.8439,2.1
21,7,732.12,272.84,755.72,371.33,0.8028,2.1
22,1,432.49,230.5,470.0,315.51,0.814,2.2
22,2,366.09,190.63,400.94,275.49,0.7924,2.2
22,5,686.01,270.77,713.91,376.32,0.8202,2.2
22,7,725.76,271.53,749.29,368.13,0.8317,2.2
23,1,426.45,230.27,462.37,313.37,0.6156,2.3
23,2,366.89,190.02,401.22,273.56,0.827,2.3
23,5,678.24,269.22,707.46,375.61,0.7874,2.3
23,7,718.57,269.78,743.11,367.18,0.7988,2.3
24,2,368.5,188.23,402.64,272.57,0.7914,2.4
24,5,669.68,266.15,699.52,371.88,0.8034,2.4
24,7,710.23,265.69,735.8,364.83,0.7861,2.4
25,2,369.77,186.99,403.29,271.56,0.7734,2.5
25,5,663.68,262.26,693.74,365.71,0.7956,2.5
25,7,703.48,262.66,729.07,359.89,0.7861,2.5
25,10,392.99,175.04,414.83,249.7,0.4314,2.5
25,1,407.19,208.45,450.59,310.86,0.4402,2.5
26,2,370.83,186.9,403.58,271.22,0.7287,2.6
26,5,660.16,259.43,690.44,362.55,0.7281,2.6
26,7,696.71,258.37,723.55,357.35,0.7879,2.6
26,10,391.55,173.17,413.79,248.98,0.3717,2.6
27,2,371.73,186.3,403.79,270.31,0.6916,2.7
27,5,657.45,258.26,687.83,361.41,0.714,2.7
27,7,692.25,257.22,720.08,356.41,0.7795,2.7
28,2,372.29,183.51,404.52,269.39,0.7016,2.8
28,5,648.2,257.58,679.77,360.98,0.7854,2.8
28,7,687.54,257.25,715.98,355.66,0.7799,2.8
28,1,383.79,188.92,430.11,304.33,0.3788,2.8
29,2,375.59,180.69,407.86,266.76,0.6985,2.9
29,5,641.9,256.77,673.33,356.19,0.6839,2.9
29,7,680.34,252.43,708.97,350.83,0.7549,2.9
29,1,383.91,182.61,431.25,302.99,0.4686,2.9
30,2,376.74,179.87,408.74,265.61,0.7294,3.0
30,5,636.7,254.19,668.32,352.59,0.7584,3.0
30,7,674.4,251.47,701.86,345.63,0.8074,3.0
30,1,385.36,182.48,430.54,300.2,0.5212,3.0
31,2,378.01,179.44,410.0,265.04,0.78,3.1
31,5,630.9,251.66,663.15,350.52,0.874,3.1
31,7,668.73,248.6,696.74,344.14,0.7714,3.1
32,2,378.45,178.69,410.46,264.61,0.7725,3.2
32,5,622.14,250.35,655.6,350.82,0.8146,3.2
32,7,658.79,248.8,687.36,342.28,0.7573,3.2
33,2,379.13,177.11,411.28,263.87,0.6698,3.3
33,5,616.01,248.97,650.49,349.58,0.8223,3.3
33,7,654.17,246.58,683.46,340.3,0.7138,3.3
34,2,377.34,176.6,408.41,262.09,0.5821,3.4
34,5,610.95,246.62,645.88,347.43,0.8145,3.4
34,7,646.52,244.99,675.62,337.35,0.7972,3.4
35,2,379.77,176.68,410.96,261.47,0.5197,3.5
35,5,607.15,244.2,642.25,344.85,0.8517,3.5
35,7,640.44,241.95,669.84,335.4,0.7217,3.5
36,2,385.54,179.49,415.67,263.19,0.4895,3.6
36,5,603.16,242.49,638.15,342.1,0.7853,3.6
36,7,635.77,240.71,665.64,335.06,0.7458,3.6
37,2,390.78,181.18,419.67,262.25,0.6335,3.7
37,5,595.82,241.31,630.42,338.09,0.7347,3.7
37,7,628.68,239.34,659.48,335.32,0.7914,3.7
37,10,375.3,181.2,398.23,258.48,0.7376,3.7
38,2,394.78,181.83,423.46,261.7,0.7161,3.8
38,5,593.12,239.55,628.53,337.32,0.7652,3.8
38,7,622.59,236.93,653.4,332.03,0.7675,3.8
38,10,374.78,180.59,398.46,259.26,0.7489,3.8
39,2,395.83,182.09,424.76,262.25,0.691,3.9
39,5,587.88,237.28,623.26,334.32,0.7827,3.9
39,7,615.79,234.12,646.37,329.07,0.768,3.9
39,10,373.93,179.98,397.96,259.09,0.7764,3.9
40,2,395.78,184.23,423.54,262.21,0.6857,4.0
40,5,576.17,235.13,611.36,331.54,0.8436,4.0
40,7,606.4,232.79,637.21,326.76,0.7894,4.0
40,10,374.67,178.5,399.2,258.7,0.7624,4.0
41,2,395.75,184.96,422.62,262.18,0.6074,4.1
41,5,568.79,234.26,604.13,330.33,0.8311,4.1
41,7,601.82,231.7,632.97,325.56,0.7116,4.1
41,10,376.19,177.81,400.96,258.05,0.7859,4.1
41,12,437.94,185.72,459.27,269.65,0.6838,4.1
42,2,396.56,184.95,422.5,261.6,0.6003,4.2
42,5,564.2,232.54,600.13,329.12,0.816,4.2
42,7,597.49,229.7,628.93,323.53,0.7734,4.2
42,10,377.7,177.49,402.43,256.99,0.7927,4.2
42,12,440.73,188.59,460.88,267.93,0.6877,4.2
42,14,733.99,281.3,765.44,391.47,0.7861,4.2
43,2,398.01,185.06,422.94,261.05,0.6,4.3
43,5,559.04,230.02,594.39,325.26,0.7713,4.3
43,7,591.64,227.05,623.05,320.49,0.7806,4.3
43,10,378.47,177.0,403.33,256.74,0.7804,4.3
43,12,442.29,185.96,462.26,264.23,0.7349,4.3
43,14,732.34,280.2,765.53,396.15,0.7377,4.3
44,2,401.07,184.8,422.52,251.09,0.3953,4.4
44,5,550.89,226.63,585.61,321.1,0.7865,4.4
44,7,585.28,225.12,616.69,317.49,0.859,4.4
44,10,379.54,177.19,404.33,256.44,0.7712,4.4
44,12,445.36,186.56,465.24,263.48,0.7141,4.4
44,14,724.95,274.64,758.54,391.28,0.8613,4.4
45,5,542.6,225.09,577.84,319.84,0.7483,4.5
45,7,581.41,224.69,613.05,315.8,0.8116,4.5
45,10,380.59,177.63,406.05,257.72,0.7846,4.5
45,12,447.25,186.21,466.95,260.71,0.7955,4.5
45,14,717.83,272.66,751.55,388.48,0.8421,4.5
46,5,536.68,224.8,572.46,319.44,0.7047,4.6
46,7,577.72,223.04,610.25,315.19,0.8076,4.6
46,10,379.84,178.13,405.19,257.53,0.7941,4.6
46,12,448.48,183.11,468.67,257.31,0.8426,4.6
46,14,710.83,271.43,745.05,387.49,0.8332,4.6
47,5,534.38,224.23,569.45,316.47,0.8263,4.7
47,7,574.49,222.5,605.91,310.51,0.8526,4.7
47,10,379.37,177.57,404.87,256.85,0.7778,4.7
47,12,448.84,181.32,469.19,253.85,0.8491,4.7
47,14,705.09,269.3,740.02,386.23,0.8529,4.7
48,5,523.92,221.0,558.99,312.66,0.8622,4.8
48,7,568.98,219.42,599.85,306.79,0.8131,4.8
48,10,377.22,177.86,402.83,256.9,0.8515,4.8
48,12,447.13,179.95,467.84,251.99,0.7972,4.8
48,14,697.69,264.44,732.05,380.01,0.8175,4.8
48,2,402.03,181.57,427.68,262.54,0.4102,4.8
49,5,516.74,219.97,552.24,311.85,0.7848,4.9
49,7,562.95,217.74,594.23,304.56,0.7881,4.9
49,10,375.54,179.12,400.94,257.03,0.8249,4.9
49,12,444.94,178.39,466.48,251.43,0.7896,4.9
49,14,691.55,260.01,725.64,375.52,0.7786,4.9
49,2,403.2,181.54,428.56,263.72,0.414,4.9
50,5,510.98,218.85,547.24,311.67,0.8109,5.0
50,7,558.09,217.1,590.12,303.84,0.7911,5.0
50,10,374.48,179.5,399.9,257.09,0.8121,5.0
50,12,443.25,177.64,464.55,247.89,0.7883,5.0
50,14,682.51,258.05,716.97,373.15,0.8273,5.0
50,2,404.0,181.35,428.8,263.84,0.386,5.0
51,5,504.7,216.19,540.73,308.23,0.8669,5.1
51,7,553.12,214.27,585.95,302.96,0.7949,5.1
51,10,373.85,179.48,399.48,257.18,0.8454,5.1
51,12,438.17,175.55,459.85,245.38,0.6778,5.1
51,14,674.58,256.79,709.54,370.81,0.7506,5.1
52,5,501.27,214.62,536.51,305.21,0.8402,5.2
52,7,547.36,212.06,579.72,299.74,0.7781,5.2
52,10,373.68,179.73,399.42,257.27,0.8422,5.2
52,12,435.03,173.96,457.36,244.39,0.5934,5.2
52,14,670.42,254.57,705.72,367.82,0.8307,5.2
53,5,499.09,213.18,533.56,302.93,0.8386,5.3
53,7,541.59,211.12,573.47,298.44,0.7844,5.3
53,10,373.94,179.84,399.85,257.3,0.8274,5.3
53,14,663.48,252.77,698.48,363.49,0.8331,5.3
54,5,496.0,212.4,530.52,303.32,0.784,5.4
54,7,538.05,211.93,569.12,297.17,0.8068,5.4
54,10,373.74,179.65,399.72,257.23,0.8378,5.4
54,14,656.41,251.18,691.68,361.2,0.8527,5.4
55,5,490.3,211.66,524.26,300.71,0.8143,5.5
55,7,532.17,209.94,563.92,296.51,0.8019,5.5
55,10,373.56,179.69,399.14,256.81,0.8016,5.5
55,14,646.4,249.8,682.37,360.67,0.8486,5.5
56,5,485.23,209.8,519.6,298.88,0.8579,5.6
56,7,527.98,207.97,559.94,295.25,0.792,5.6
56,10,373.94,179.45,399.32,256.59,0.7999,5.6
56,14,640.69,247.59,677.43,359.85,0.8144,5.6
57,5,480.13,208.45,514.93,297.51,0.824,5.7
57,7,524.78,206.83,555.75,292.0,0.8054,5.7
57,10,374.64,178.98,400.02,256.72,0.8,5.7
57,14,636.62,244.99,672.71,356.31,0.8039,5.7
58,5,473.48,206.76,509.26,297.15,0.8698,5.8
58,7,517.62,205.97,548.27,289.18,0.7488,5.8
58,10,375.67,175.09,402.12,256.96,0.6776,5.8
58,14,630.8,241.11,665.67,350.0,0.8188,5.8
59,5,469.43,205.83,505.67,296.38,0.8756,5.9
59,7,512.86,205.83,543.9,288.46,0.8023,5.9
59,10,376.86,172.55,403.82,256.48,0.75,5.9
59,14,623.94,238.84,658.68,346.44,0.8083,5.9
60,5,467.58,205.73,503.54,294.67,0.8711,6.0
60,7,510.5,204.55,542.18,288.56,0.8348,6.0
60,10,376.51,174.7,402.86,257.14,0.6391,6.0
60,14,620.59,237.81,654.99,344.43,0.7937,6.0
60,17,400.32,182.62,423.62,262.76,0.4169,6.0
61,5,465.13,203.57,500.8,291.89,0.8724,6.1
61,7,503.42,201.89,534.67,285.86,0.8043,6.1
61,10,377.4,179.42,402.1,257.9,0.6962,6.1
61,14,615.06,233.52,649.89,341.12,0.8545,6.1
61,17,399.81,182.53,423.45,263.78,0.5695,6.1
62,5,463.83,201.5,499.22,289.76,0.889,6.2
62,7,498.68,200.52,529.73,284.5,0.8037,6.2
62,10,377.78,182.06,401.84,258.31,0.7308,6.2
62,14,611.7,230.19,646.55,336.76,0.858,6.2
62,17,399.75,182.94,423.43,264.21,0.5706,6.2
62,18,360.18,169.7,379.7,237.26,0.6668,6.2
63,5,462.59,200.23,497.3,287.64,0.8955,6.3
63,7,495.15,199.96,526.09,283.72,0.7834,6.3
63,10,377.07,183.22,401.31,259.01,0.7979,6.3
63,14,608.72,228.05,643.96,334.81,0.8716,6.3
63,17,400.07,183.87,423.51,264.1,0.5647,6.3
63,18,353.18,169.45,372.98,236.91,0.6936,6.3
64,5,461.31,199.77,495.17,286.01,0.8496,6.4
64,7,493.07,199.66,523.77,283.11,0.7816,6.4
64,10,374.93,182.98,399.83,260.05,0.7591,6.4
64,14,605.83,226.74,641.4,333.91,0.8616,6.4
64,17,400.95,184.6,424.15,263.56,0.4386,6.4
64,18,349.4,169.08,369.92,237.23,0.7602,6.4
65,5,458.12,198.61,491.6,284.16,0.8005,6.5
65,7,490.99,197.58,520.98,280.21,0.8304,6.5
65,10,373.83,182.2,399.46,260.74,0.7579,6.5
65,14,602.31,224.67,637.35,330.93,0.8594,6.5
65,17,400.65,183.36,424.41,264.17,0.4506,6.5
65,18,338.02,168.12,358.81,237.2,0.7025,6.5
66,5,454.85,196.24,488.41,281.86,0.8446,6.6
66,7,489.49,195.98,518.73,277.45,0.8004,6.6
66,10,373.79,181.84,399.81,260.63,0.735,6.6
66,14,599.88,222.46,634.17,327.12,0.85,6.6
66,17,401.52,183.62,425.2,264.1,0.4564,6.6
66,18,330.89,168.11,351.77,237.02,0.7196,6.6
67,5,451.3,195.0,484.74,280.06,0.8583,6.7
67,7,487.81,195.39,516.38,275.3,0.7927,6.7
67,10,372.61,180.69,399.36,260.4,0.7765,6.7
67,14,598.28,218.79,632.0,322.09,0.8372,6.7
67,18,325.19,169.29,346.09,236.18,0.8074,6.7
68,5,448.53,194.29,481.81,278.77,0.8758,6.8
68,7,485.78,194.6,514.24,274.45,0.7764,6.8
68,10,373.09,180.7,400.05,260.54,0.7779,6.8
68,14,596.17,216.96,629.66,319.85,0.8001,6.8
68,18,319.85,169.26,341.42,236.38,0.7283,6.8
69,5,445.5,193.8,478.99,278.94,0.8721,6.9
69,7,482.04,191.91,511.21,274.14,0.7636,6.9
69,10,372.44,180.69,399.55,260.58,0.8177,6.9
69,14,592.51,214.78,625.75,317.66,0.8259,6.9
69,18,309.15,167.95,330.73,235.05,0.6878,6.9
70,5,444.07,192.61,477.38,277.83,0.8855,7.0
70,7,479.7,190.53,508.48,271.88,0.7873,7.0
70,10,371.8,180.64,399.18,260.43,0.7961,7.0
70,14,589.51,211.38,622.84,314.19,0.8408,7.0
70,18,300.78,167.12,323.36,235.28,0.8222,7.0
71,5,442.65,190.25,475.88,275.96,0.8549,7.1
71,7,477.92,189.09,506.53,270.1,0.8288,7.1
71,10,371.94,180.76,399.53,260.27,0.7797,7.1
71,14,587.07,208.84,620.14,309.8,0.861,7.1
71,18,295.6,168.54,318.76,235.42,0.8255,7.1
72,5,442.01,187.41,474.98,272.95,0.8736,7.2
72,7,476.53,187.17,505.28,268.9,0.8194,7.2
72,10,372.14,181.06,399.8,260.3,0.7898,7.2
72,14,584.47,206.29,617.74,307.03,0.8694,7.2
72,18,292.09,169.51,315.85,235.71,0.7969,7.2
73,5,441.19,186.4,473.52,270.79,0.8617,7.3
73,7,476.12,186.33,504.88,268.43,0.8295,7.3
73,10,371.2,180.95,399.14,259.99,0.7984,7.3
73,14,581.09,205.93,614.05,305.1,0.8463,7.3
73,18,282.51,169.36,306.03,235.28,0.7752,7.3
74,5,440.44,185.12,473.03,271.33,0.821,7.4
74,7,475.67,184.79,504.28,267.01,0.8365,7.4
74,10,371.49,180.87,399.38,260.27,0.8012,7.4
74,14,579.0,204.72,611.61,302.89,0.8319,7.4
74,18,275.48,169.81,299.82,235.41,0.7538,7.4
75,5,440.1,184.9,471.53,268.76,0.8333,7.5
75,7,476.09,183.62,504.41,265.48,0.8515,7.5
75,10,371.25,179.85,399.45,260.36,0.7655,7.5
75,14,577.58,201.34,610.26,300.28,0.8003,7.5
75,18,270.02,169.48,295.48,236.52,0.7299,7.5
76,5,439.83,182.04,470.3,263.65,0.8105,7.6
76,7,477.18,181.17,504.79,260.71,0.8081,7.6
76,10,371.22,179.56,399.75,260.37,0.772,7.6
76,14,575.59,197.66,607.71,294.93,0.8383,7.6
76,18,264.12,169.85,289.76,237.13,0.7937,7.6
77,5,439.88,181.2,469.58,260.96,0.8236,7.7
77,7,477.37,180.1,504.82,258.66,0.7836,7.7
77,10,370.91,179.54,399.54,260.41,0.7655,7.7
77,14,574.21,196.25,605.84,292.18,0.867,7.7
77,18,259.94,169.87,286.28,238.97,0.7998,7.7
78,5,440.13,180.78,469.22,258.92,0.8088,7.8
78,7,477.21,179.58,504.59,257.77,0.7608,7.8
78,10,370.69,179.8,399.3,260.41,0.7641,7.8
78,14,572.7,195.11,604.19,290.86,0.8713,7.8
78,18,257.41,170.25,284.21,240.42,0.8101,7.8
79,5,441.28,178.24,470.27,255.85,0.7837,7.9
79,7,475.61,176.71,503.42,256.36,0.7693,7.9
79,10,371.16,180.3,399.53,260.39,0.7372,7.9
79,14,570.92,191.55,602.09,285.53,0.8881,7.9
79,18,256.12,171.72,282.91,241.96,0.8043,7.9
80,5,442.12,176.13,471.57,254.16,0.8731,8.0
80,7,474.81,175.22,501.91,252.35,0.788,8.0
80,10,371.32,179.49,399.78,260.37,0.6936,8.0
80,14,569.38,189.27,600.75,283.27,0.8683,8.0
80,18,256.06,172.51,282.63,242.18,0.8164,8.0
80,20,275.2,52.52,288.31,84.99,0.5472,8.0
81,5,442.78,173.9,472.76,252.71,0.8457,8.1
81,7,474.54,173.53,501.61,250.38,0.7895,8.1
81,10,371.31,179.56,399.39,260.02,0.7483,8.1
81,14,567.57,187.54,599.26,282.14,0.8696,8.1
81,18,256.77,174.02,283.37,243.49,0.8297,8.1
81,20,273.9,52.46,287.09,85.12,0.6154,8.1
82,5,444.83,172.58,474.62,250.75,0.7895,8.2
82,7,474.7,172.84,501.75,249.85,0.7454,8.2
82,10,371.75,179.94,399.25,259.78,0.7397,8.2
82,14,566.21,186.91,597.44,279.69,0.8682,8.2
82,18,257.33,174.8,284.35,245.16,0.863,8.2
82,20,272.53,52.2,285.7,84.86,0.546,8.2
83,5,446.43,171.59,475.88,248.7,0.8385,8.3
83,7,475.69,172.21,502.86,249.73,0.7789,8.3
83,10,372.81,179.73,399.92,259.83,0.7797,8.3
83,14,564.39,185.43,595.62,278.64,0.8341,8.3
83,18,259.84,176.67,286.54,246.06,0.8463,8.3
83,20,269.27,52.13,282.63,85.31,0.624,8.3
84,5,447.69,169.01,476.74,245.28,0.8661,8.4
84,7,477.32,170.69,504.47,248.46,0.821,8.4
84,10,373.4,179.12,400.22,259.98,0.7584,8.4
84,14,563.56,182.52,594.43,274.37,0.8508,8.4
84,18,262.11,178.05,288.48,246.63,0.8225,8.4
84,20,267.27,52.75,280.71,86.1,0.6298,8.4
85,5,448.44,167.39,477.24,243.23,0.8724,8.5
85,7,480.0,169.53,506.51,245.15,0.8251,8.5
85,10,374.34,178.65,400.99,260.05,0.7684,8.5
85,14,563.15,180.59,593.92,271.67,0.8674,8.5
85,18,264.58,178.26,291.09,247.51,0.7802,8.5
85,20,265.2,53.13,278.87,86.92,0.6501,8.5
86,5,449.79,165.84,478.13,240.35,0.8809,8.6
86,7,482.62,168.36,508.65,242.07,0.8082,8.6
86,10,374.63,177.8,401.38,259.7,0.8158,8.6
86,14,562.8,178.85,593.9,271.03,0.8593,8.6
86,18,269.77,181.03,296.8,250.16,0.7089,8.6
86,20,261.22,53.11,274.78,86.74,0.5649,8.6
87,5,451.1,164.85,479.35,239.29,0.8493,8.7
87,7,484.17,167.73,510.06,240.83,0.8144,8.7
87,10,374.72,177.35,401.85,259.44,0.8089,8.7
87,14,562.99,176.72,594.18,269.24,0.8879,8.7
87,18,272.99,181.94,300.63,252.28,0.7285,8.7
87,20,258.36,54.75,271.75,87.34,0.6379,8.7
88,5,452.63,164.11,481.2,239.09,0.8497,8.8
88,7,484.36,166.26,510.6,240.53,0.8158,8.8
88,10,374.15,177.23,401.75,259.18,0.8441,8.8
88,14,563.91,175.63,594.34,266.02,0.8876,8.8
88,18,276.04,182.24,304.07,253.65,0.7713,8.8
88,20,256.24,55.34,269.73,87.77,0.5697,8.8
89,5,456.15,160.51,484.99,236.24,0.8702,8.9
89,7,485.85,163.68,511.76,237.21,0.8228,8.9
89,10,373.44,177.04,401.48,258.1,0.7986,8.9
89,14,565.7,173.64,595.19,261.4,0.8807,8.9
89,18,281.19,183.3,309.81,256.8,0.7922,8.9
89,20,253.25,55.64,266.79,88.32,0.6139,8.9
90,5,458.7,158.91,487.55,234.61,0.8518,9.0
90,7,488.0,161.76,514.09,235.09,0.8186,9.0
90,10,373.04,177.1,401.71,258.13,0.8031,9.0
90,14,567.64,172.65,596.36,258.6,0.8444,9.0
90,18,285.4,185.68,313.11,257.04,0.7941,9.0
90,20,251.42,56.28,265.14,89.35,0.5752,9.0
91,5,461.18,158.39,490.13,234.06,0.8514,9.1
91,7,490.17,161.84,515.86,232.82,0.7805,9.1
91,10,373.84,176.6,403.14,258.62,0.8181,9.1
91,14,569.41,172.54,597.62,257.1,0.8687,9.1
91,18,289.0,187.83,316.8,260.13,0.7569,9.1
91,20,249.34,56.92,263.24,90.23,0.6323,9.1
92,5,462.99,158.07,491.92,233.8,0.8337,9.2
92,7,491.98,161.5,517.98,232.38,0.7216,9.2
92,10,375.15,177.17,404.34,258.2,0.8232,9.2
92,14,570.45,169.61,598.96,254.95,0.8878,9.2
92,18,292.61,188.93,320.48,261.93,0.759,9.2
92,20,247.42,57.11,261.73,91.16,0.6312,9.2
93,5,466.77,155.53,495.1,229.92,0.8777,9.3
93,7,495.59,159.97,522.03,231.72,0.8215,9.3
93,10,378.02,176.82,407.51,258.2,0.8745,9.3
93,14,572.35,166.04,601.31,251.78,0.9156,9.3
93,18,299.13,189.53,327.36,263.23,0.821,9.3
93,20,243.54,57.11,257.99,91.87,0.581,9.3
94,5,469.43,154.06,497.5,227.75,0.8712,9.4
94,7,498.47,159.09,524.64,229.87,0.8506,9.4
94,10,379.79,177.03,409.46,257.99,0.8612,9.4
94,14,573.85,164.09,603.51,251.01,0.9015,9.4
94,18,305.63,190.47,334.8,265.11,0.7599,9.4
94,20,241.06,57.23,255.54,92.11,0.6179,9.4
95,5,472.45,154.07,499.86,226.06,0.8371,9.5
95,7,500.78,158.88,526.73,228.92,0.8429,9.5
95,10,379.63,176.67,410.16,258.5,0.83,9.5
95,14,575.76,163.08,605.65,249.95,0.8831,9.5
95,18,308.9,192.09,338.21,266.72,0.7675,9.5
95,20,238.58,57.89,253.24,92.9,0.6356,9.5
96,5,475.71,153.96,503.32,225.87,0.8449,9.6
96,7,502.62,158.71,528.54,228.89,0.8685,9.6
96,10,379.4,176.33,410.66,258.61,0.8255,9.6
96,14,577.53,162.19,607.07,247.91,0.8616,9.6
96,18,313.25,193.21,341.94,266.77,0.845,9.6
96,20,236.18,59.04,250.34,92.75,0.5811,9.6
97,5,479.06,152.63,506.69,224.99,0.7726,9.7
97,7,505.01,155.89,530.93,227.01,0.7899,9.7
97,10,379.7,176.24,410.84,257.19,0.8457,9.7
97,14,579.76,159.81,608.33,243.45,0.8419,9.7
97,18,321.06,194.65,349.92,269.19,0.8747,9.7
97,20,233.36,58.73,247.9,93.3,0.6077,9.7
98,5,482.72,150.93,509.87,222.46,0.864,9.8
98,7,507.7,155.2,533.07,225.04,0.8145,9.8
98,10,381.89,176.93,412.32,256.44,0.7912,9.8
98,14,581.74,158.02,609.93,241.53,0.837,9.8
98,18,326.72,196.42,355.79,271.7,0.7967,9.8
98,20,231.91,59.09,246.53,93.64,0.5384,9.8
99,5,485.7,149.31,512.97,221.54,0.8657,9.9
99,7,510.06,153.72,535.07,222.72,0.7749,9.9
99,10,381.88,176.54,412.27,256.54,0.793,9.9
99,14,583.78,157.34,611.52,240.28,0.8149,9.9
99,18,331.61,196.56,360.75,272.69,0.8272,9.9
99,20,229.31,59.64,244.08,94.12,0.5621,9.9
100,5,488.97,148.38,516.22,220.73,0.8597,10.0
100,7,513.48,152.43,538.9,221.95,0.8079,10.0
100,10,379.4,176.57,410.28,257.15,0.8796,10.0
100,14,587.28,156.4,614.42,237.39,0.8356,10.0
100,18,340.56,198.3,369.19,273.71,0.8321,10.0
100,20,224.9,59.79,239.94,95.09,0.6151,10.0
101,5,492.65,148.06,519.39,219.46,0.8575,10.1
101,7,515.71,151.68,541.21,221.33,0.7382,10.1
101,10,378.38,176.72,409.15,256.23,0.8408,10.1
101,14,589.82,154.65,616.73,234.36,0.8539,10.1
101,18,347.94,199.14,377.1,274.64,0.8097,10.1
101,20,222.48,60.01,237.62,95.69,0.6216,10.1
102,5,494.66,145.87,521.49,217.58,0.8455,10.2
102,7,517.96,149.52,543.81,219.9,0.7097,10.2
102,10,378.15,176.71,409.04,255.37,0.8146,10.2
102,14,591.65,152.5,619.09,232.87,0.8833,10.2
102,18,352.51,199.17,382.44,275.28,0.8397,10.2
102,20,220.5,60.63,235.65,96.12,0.5735,10.2
103,5,498.03,144.26,523.65,212.84,0.7801,10.3
103,7,521.32,149.33,546.66,218.24,0.8513,10.3
103,10,378.41,175.75,409.75,255.11,0.7717,10.3
103,14,593.61,152.08,621.23,231.94,0.8797,10.3
